B19013_001E,state,zipcode,state_code
76981,Kentucky,41094,21
50402,Kentucky,41139,21
31500,Kentucky,41149,21
51250,Kentucky,41183,21
31165,Kentucky,41219,21
34143,Kentucky,41230,21
46930,Kentucky,41250,21
24457,Kentucky,41254,21
36729,Kentucky,41257,21
30227,Kentucky,41314,21
-666666666,Kentucky,41563,21
36535,Kentucky,41564,21
50893,Kentucky,41566,21
21332,Kentucky,41568,21
-666666666,Kentucky,41601,21
25058,Kentucky,41607,21
24940,Kentucky,41632,21
29267,Kentucky,41647,21
39589,Kentucky,41660,21
30000,Kentucky,41828,21
52284,Kentucky,41836,21
9643,Kentucky,41843,21
23106,Kentucky,41845,21
-666666666,Kentucky,41861,21
38500,Kentucky,41041,21
49602,Kentucky,41045,21
46052,Kentucky,41071,21
75699,Kentucky,41075,21
28036,Kentucky,41132,21
50804,Kentucky,41174,21
30441,Kentucky,41179,21
36350,Kentucky,41180,21
58482,Kentucky,41216,21
38125,Kentucky,41222,21
-666666666,Kentucky,41226,21
38350,Kentucky,41255,21
43333,Kentucky,41256,21
23750,Kentucky,41260,21
62838,Kentucky,41262,21
20217,Kentucky,41267,21
20333,Kentucky,41408,21
36507,Kentucky,41472,21
35442,Kentucky,41501,21
38333,Kentucky,41535,21
31520,Kentucky,41539,21
51000,Kentucky,41540,21
57813,Kentucky,41544,21
-666666666,Kentucky,41547,21
33923,Kentucky,41653,21
28462,Kentucky,41655,21
21944,Kentucky,41669,21
33159,Kentucky,41777,21
60581,Kentucky,41821,21
25882,Kentucky,41824,21
37778,Kentucky,41839,21
30288,Kentucky,40507,21
42449,Kentucky,40701,21
-666666666,Kentucky,40363,21
-666666666,Kentucky,40376,21
36293,Kentucky,40943,21
-666666666,Kentucky,40927,21
18646,Kentucky,40940,21
-666666666,Kentucky,40941,21
23043,Kentucky,40946,21
-666666666,Kentucky,40958,21
26528,Kentucky,40962,21
-666666666,Kentucky,40982,21
60497,Kentucky,40004,21
51250,Kentucky,40008,21
49500,Kentucky,40037,21
76356,Kentucky,40046,21
37083,Kentucky,40050,21
59893,Kentucky,40108,21
51250,Kentucky,40117,21
67000,Kentucky,40144,21
59167,Kentucky,40150,21
45192,Kentucky,40152,21
35577,Kentucky,40020,21
118431,Kentucky,40026,21
50795,Kentucky,40060,21
53256,Kentucky,40258,21
31733,Kentucky,40312,21
33250,Kentucky,40328,21
52336,Kentucky,40330,21
-666666666,Kentucky,40339,21
67260,Kentucky,40347,21
40231,Kentucky,40351,21
46834,Kentucky,40353,21
49021,Kentucky,40360,21
64499,Kentucky,40383,21
45933,Kentucky,40437,21
53262,Kentucky,40444,21
33958,Kentucky,40472,21
49148,Kentucky,40486,21
88506,Kentucky,40514,21
29638,Kentucky,40734,21
63849,Kentucky,40170,21
33723,Kentucky,40215,21
-666666666,Kentucky,40816,21
28750,Kentucky,40844,21
39375,Kentucky,40849,21
19148,Kentucky,40935,21
-666666666,Kentucky,40995,21
38065,Kentucky,40729,21
150736,Kentucky,40059,21
61858,Kentucky,40165,21
48904,Kentucky,40219,21
80395,Kentucky,40162,21
52969,Kentucky,40923,21
26334,Kentucky,40965,21
-666666666,Kentucky,40988,21
45361,Kentucky,40744,21
21324,Kentucky,40759,21
26786,Kentucky,40823,21
18073,Kentucky,40863,21
24500,Kentucky,40902,21
78496,Kentucky,40071,21
55150,Kentucky,40104,21
59323,Kentucky,40121,21
66857,Kentucky,40142,21
-666666666,Kentucky,40145,21
52073,Kentucky,40204,21
32500,Kentucky,40209,21
21967,Kentucky,40210,21
38945,Kentucky,40311,21
70491,Kentucky,40324,21
66750,Kentucky,40379,21
47500,Kentucky,40380,21
55017,Kentucky,40391,21
-666666666,Kentucky,40448,21
59611,Kentucky,40461,21
50274,Kentucky,40475,21
-666666666,Kentucky,40481,21
46289,Kentucky,40484,21
77436,Kentucky,40509,21
23333,Kentucky,40831,21
82171,Kentucky,40056,21
57717,Kentucky,40206,21
108594,Kentucky,40513,21
26541,Kentucky,40801,21
250001,Kentucky,40025,21
22222,Kentucky,40041,21
-666666666,Kentucky,40048,21
-666666666,Kentucky,40049,21
-666666666,Kentucky,40063,21
60962,Kentucky,40075,21
-666666666,Kentucky,40110,21
50500,Kentucky,40161,21
-666666666,Kentucky,40231,21
43024,Kentucky,40280,21
-666666666,Kentucky,40404,21
-666666666,Kentucky,40434,21
-666666666,Kentucky,40506,21
-666666666,Kentucky,40604,21
-666666666,Kentucky,40743,21
-666666666,Kentucky,40829,21
20238,Kentucky,40939,21
-666666666,Kentucky,40964,21
-666666666,Kentucky,40346,21
33837,Kentucky,40402,21
33780,Kentucky,40371,21
48011,Kentucky,40489,21
50625,Kentucky,40077,21
62266,Kentucky,40175,21
92125,Kentucky,40010,21
106357,Kentucky,40014,21
97750,Kentucky,40022,21
51300,Kentucky,40115,21
53088,Kentucky,40119,21
34583,Kentucky,40155,21
46531,Kentucky,40160,21
-666666666,Kentucky,40171,21
67679,Kentucky,40178,21
19645,Kentucky,40203,21
80717,Kentucky,40205,21
113256,Kentucky,40245,21
32155,Kentucky,40313,21
52557,Kentucky,40011,21
71681,Kentucky,40013,21
74381,Kentucky,40031,21
35179,Kentucky,40040,21
33250,Kentucky,40062,21
63058,Kentucky,40065,21
88081,Kentucky,40067,21
64821,Kentucky,40068,21
48227,Kentucky,40143,21
42679,Kentucky,40176,21
80553,Kentucky,40207,21
26878,Kentucky,40212,21
53358,Kentucky,40217,21
46796,Kentucky,40218,21
76430,Kentucky,40222,21
84446,Kentucky,40223,21
82372,Kentucky,40241,21
69742,Kentucky,40242,21
73228,Kentucky,40291,21
-666666666,Kentucky,40334,21
43836,Kentucky,40337,21
50090,Kentucky,40359,21
50789,Kentucky,40361,21
35000,Kentucky,40813,21
24276,Kentucky,40826,21
-666666666,Kentucky,40830,21
-666666666,Kentucky,40840,21
-666666666,Kentucky,40870,21
38750,Kentucky,40873,21
36759,Kentucky,40316,21
30924,Kentucky,40336,21
54971,Kentucky,40006,21
41326,Kentucky,40019,21
60833,Kentucky,40036,21
57466,Kentucky,40078,21
59625,Kentucky,40109,21
51471,Kentucky,40118,21
28294,Kentucky,40211,21
44937,Kentucky,40214,21
62672,Kentucky,40220,21
61475,Kentucky,40229,21
75536,Kentucky,40243,21
32350,Kentucky,40348,21
57811,Kentucky,40356,21
35833,Kentucky,40409,21
39205,Kentucky,40440,21
27632,Kentucky,40445,21
92589,Kentucky,40510,21
73508,Kentucky,40515,21
21500,Kentucky,40824,21
35667,Kentucky,40843,21
-666666666,Kentucky,40847,21
23068,Kentucky,40903,21
33707,Kentucky,40972,21
-666666666,Kentucky,40979,21
17348,Kentucky,40983,21
52128,Kentucky,40057,21
50972,Kentucky,40012,21
71242,Kentucky,40047,21
65455,Kentucky,40052,21
54205,Kentucky,40069,21
65199,Kentucky,40107,21
34405,Kentucky,40111,21
-666666666,Kentucky,40140,21
42250,Kentucky,40146,21
70227,Kentucky,40157,21
41127,Kentucky,40177,21
19628,Kentucky,40202,21
30318,Kentucky,40208,21
64276,Kentucky,40055,21
37109,Kentucky,40033,21
48148,Kentucky,40045,21
49550,Kentucky,40051,21
-666666666,Kentucky,40058,21
72019,Kentucky,40070,21
71250,Kentucky,40076,21
72236,Kentucky,40502,21
64363,Kentucky,40503,21
40536,Kentucky,40505,21
25758,Kentucky,40508,21
62533,Kentucky,40511,21
61350,Kentucky,40737,21
46947,Kentucky,40213,21
57581,Kentucky,40272,21
75396,Kentucky,40299,21
39306,Kentucky,40310,21
44826,Kentucky,40358,21
72292,Kentucky,40370,21
46250,Kentucky,40385,21
45929,Kentucky,40422,21
37841,Kentucky,40442,21
73641,Kentucky,40003,21
115819,Kentucky,40023,21
27468,Kentucky,40828,21
21942,Kentucky,40815,21
-666666666,Kentucky,40818,21
24143,Kentucky,40854,21
36154,Kentucky,40855,21
36458,Kentucky,40856,21
42750,Kentucky,40862,21
-666666666,Kentucky,40865,21
-666666666,Kentucky,40874,21
42500,Kentucky,40007,21
44511,Kentucky,40009,21
42702,Kentucky,40387,21
56830,Kentucky,40390,21
47796,Kentucky,40403,21
55717,Kentucky,40460,21
41618,Kentucky,40771,21
31719,Kentucky,40806,21
47500,Kentucky,40807,21
27479,Kentucky,40820,21
33507,Kentucky,40953,21
43147,Kentucky,40216,21
69367,Kentucky,40228,21
43750,Kentucky,40322,21
42841,Kentucky,40374,21
30157,Kentucky,40447,21
35964,Kentucky,40456,21
55545,Kentucky,40468,21
35633,Kentucky,40504,21
56327,Kentucky,40601,21
34942,Kentucky,40740,21
41532,Kentucky,40741,21
42750,Kentucky,40808,21
21544,Kentucky,40810,21
28295,Kentucky,40819,21
62699,Kentucky,40827,21
21765,Kentucky,40845,21
21453,Kentucky,40858,21
17106,Kentucky,40868,21
29137,Kentucky,40906,21
-666666666,Kentucky,40913,21
-666666666,Kentucky,40914,21
33119,Kentucky,40769,21
68984,Kentucky,40516,21
42817,Kentucky,40517,21
19881,Kentucky,40763,21
29925,Kentucky,40915,21
36500,Kentucky,40921,21
34836,Kentucky,40949,21
26322,Kentucky,40977,21
8219,Kentucky,40997,21
35435,Kentucky,40419,21
55307,Kentucky,40342,21
-666666666,Kentucky,40350,21
67784,Kentucky,40372,21
44000,Kentucky,40464,21
47659,Kentucky,41175,21
45470,Kentucky,41224,21
-666666666,Kentucky,41234,21
26569,Kentucky,41268,21
41500,Kentucky,41317,21
18538,Kentucky,41348,21
28398,Kentucky,41465,21
44625,Kentucky,41527,21
25433,Kentucky,41528,21
24750,Kentucky,41603,21
-666666666,Kentucky,41615,21
33693,Kentucky,41621,21
21357,Kentucky,41630,21
26180,Kentucky,41649,21
63447,Kentucky,41006,21
76164,Kentucky,41007,21
57555,Kentucky,41018,21
51028,Kentucky,41039,21
-666666666,Kentucky,41052,21
84010,Kentucky,41059,21
38041,Kentucky,41425,21
38973,Kentucky,41513,21
28438,Kentucky,41524,21
39459,Kentucky,41558,21
-666666666,Kentucky,41559,21
33177,Kentucky,41560,21
-666666666,Kentucky,41567,21
42258,Kentucky,41572,21
-666666666,Kentucky,41606,21
-666666666,Kentucky,41612,21
36875,Kentucky,41619,21
35804,Kentucky,41631,21
31250,Kentucky,41636,21
26196,Kentucky,41650,21
-666666666,Kentucky,41667,21
-666666666,Kentucky,41739,21
32042,Kentucky,41754,21
36971,Kentucky,41764,21
-666666666,Kentucky,41766,21
43318,Kentucky,41819,21
46583,Kentucky,41849,21
51649,Kentucky,41855,21
33623,Kentucky,41537,21
32413,Kentucky,41553,21
23250,Kentucky,41555,21
38839,Kentucky,41557,21
50147,Kentucky,41571,21
38580,Kentucky,41605,21
30380,Kentucky,41635,21
34628,Kentucky,41640,21
27250,Kentucky,41735,21
40556,Kentucky,41749,21
-666666666,Kentucky,41825,21
28860,Kentucky,41831,21
-666666666,Kentucky,41847,21
20288,Kentucky,41859,21
87955,Kentucky,41080,21
33362,Kentucky,41098,21
41973,Kentucky,41101,21
36364,Kentucky,41121,21
80925,Kentucky,41001,21
53661,Kentucky,41016,21
61118,Kentucky,41042,21
60350,Kentucky,41044,21
50673,Kentucky,41046,21
42337,Kentucky,41064,21
31500,Kentucky,41124,21
45064,Kentucky,41144,21
19500,Kentucky,41159,21
33403,Kentucky,41231,21
25530,Kentucky,41301,21
28264,Kentucky,41339,21
39583,Kentucky,41385,21
-666666666,Kentucky,41390,21
33238,Kentucky,41421,21
22679,Kentucky,41464,21
37656,Kentucky,41503,21
28261,Kentucky,41519,21
23889,Kentucky,41534,21
40938,Kentucky,41543,21
37798,Kentucky,41562,21
40972,Kentucky,41604,21
46875,Kentucky,41645,21
49398,Kentucky,41166,21
66522,Kentucky,41201,21
-666666666,Kentucky,41214,21
39808,Kentucky,41238,21
41007,Kentucky,41240,21
-666666666,Kentucky,41263,21
31389,Kentucky,41265,21
-666666666,Kentucky,41397,21
43110,Kentucky,41701,21
-666666666,Kentucky,41714,21
61023,Kentucky,41751,21
-666666666,Kentucky,41760,21
-666666666,Kentucky,41815,21
33469,Kentucky,41822,21
40938,Kentucky,41826,21
23200,Kentucky,41840,21
21726,Kentucky,41844,21
-666666666,Kentucky,41659,21
21972,Kentucky,41722,21
42599,Kentucky,41727,21
-666666666,Kentucky,41729,21
56992,Kentucky,41740,21
30433,Kentucky,41745,21
22330,Kentucky,41759,21
-666666666,Kentucky,41762,21
50000,Kentucky,41772,21
32143,Kentucky,41774,21
-666666666,Kentucky,41775,21
24756,Kentucky,41834,21
33403,Kentucky,41837,21
29268,Kentucky,41858,21
18917,Kentucky,41721,21
-666666666,Kentucky,41725,21
26354,Kentucky,41731,21
16172,Kentucky,41746,21
22500,Kentucky,41773,21
28187,Kentucky,41835,21
24896,Kentucky,41838,21
23750,Kentucky,41862,21
48817,Kentucky,41035,21
40476,Kentucky,41040,21
103960,Kentucky,41048,21
63415,Kentucky,41073,21
44432,Kentucky,41083,21
49464,Kentucky,41085,21
118875,Kentucky,41091,21
36609,Kentucky,41143,21
-666666666,Kentucky,41146,21
52962,Kentucky,41168,21
57862,Kentucky,41169,21
28860,Kentucky,41189,21
14977,Kentucky,41365,21
36398,Kentucky,42129,21
49359,Kentucky,42134,21
-666666666,Kentucky,42157,21
41875,Kentucky,42207,21
-666666666,Kentucky,42214,21
50139,Kentucky,42215,21
44688,Kentucky,42217,21
59688,Kentucky,42275,21
-666666666,Kentucky,42463,21
62292,Kentucky,42724,21
44079,Kentucky,41003,21
48723,Kentucky,41004,21
41338,Kentucky,41014,21
54272,Kentucky,41015,21
49882,Kentucky,41031,21
66935,Kentucky,41033,21
-666666666,Kentucky,41142,21
-666666666,Kentucky,41274,21
29806,Kentucky,41522,21
41339,Kentucky,41622,21
83561,Kentucky,41017,21
36377,Kentucky,41548,21
55389,Kentucky,41602,21
18913,Kentucky,41642,21
17308,Kentucky,41763,21
-666666666,Kentucky,41833,21
45929,Kentucky,41010,21
66458,Kentucky,41063,21
53750,South Dakota,57475,46
76932,South Dakota,57476,46
80417,South Dakota,57534,46
43750,South Dakota,57547,46
49076,South Dakota,57551,46
63542,South Dakota,57564,46
41343,South Dakota,57567,46
68214,South Dakota,57574,46
54167,South Dakota,57319,46
28750,South Dakota,57339,46
50000,South Dakota,57340,46
62083,South Dakota,57345,46
43583,South Dakota,57337,46
46667,South Dakota,57341,46
48665,South Dakota,57350,46
65341,South Dakota,57365,46
58162,South Dakota,57366,46
55000,South Dakota,57369,46
57614,South Dakota,57371,46
55833,South Dakota,57373,46
73500,South Dakota,57434,46
57500,South Dakota,57438,46
53625,South Dakota,57440,46
57969,South Dakota,57450,46
60859,South Dakota,57454,46
57500,South Dakota,57461,46
58846,South Dakota,57473,46
80536,South Dakota,57474,46
70000,South Dakota,57477,46
-666666666,South Dakota,57521,46
49250,South Dakota,57529,46
14514,South Dakota,57572,46
-666666666,South Dakota,57585,46
39386,South Dakota,57625,46
46625,South Dakota,57636,46
51732,South Dakota,57747,46
68942,South Dakota,57430,46
63889,South Dakota,57433,46
57411,South Dakota,57471,46
89583,South Dakota,57479,46
44250,South Dakota,57531,46
66250,South Dakota,57536,46
-666666666,South Dakota,57540,46
33828,South Dakota,57548,46
-666666666,South Dakota,57553,46
32007,South Dakota,57555,46
51875,South Dakota,57562,46
-666666666,South Dakota,57571,46
60096,South Dakota,57620,46
26964,South Dakota,57621,46
41250,South Dakota,57645,46
84167,South Dakota,57657,46
62625,South Dakota,57725,46
36359,South Dakota,57735,46
53750,South Dakota,57748,46
51000,South Dakota,57788,46
-666666666,South Dakota,57799,46
70583,South Dakota,57790,46
117031,South Dakota,57766,46
86667,South Dakota,57780,46
47221,South Dakota,57785,46
77000,South Dakota,57792,46
-666666666,South Dakota,57584,46
18281,South Dakota,57622,46
65385,South Dakota,57626,46
33393,South Dakota,57642,46
60938,South Dakota,57644,46
40250,South Dakota,57652,46
54640,South Dakota,57719,46
57656,South Dakota,57730,46
43681,South Dakota,57738,46
66042,South Dakota,57751,46
-666666666,South Dakota,57756,46
90217,South Dakota,57761,46
50866,South Dakota,57783,46
61375,South Dakota,57212,46
62656,South Dakota,57214,46
39946,South Dakota,57225,46
47500,South Dakota,57239,46
61429,South Dakota,57249,46
54826,South Dakota,57252,46
41944,South Dakota,57255,46
66250,South Dakota,57258,46
63438,South Dakota,57259,46
-666666666,South Dakota,57265,46
44866,South Dakota,57362,46
68846,South Dakota,57368,46
47143,South Dakota,57379,46
46630,South Dakota,57380,46
78688,South Dakota,57384,46
88125,South Dakota,57386,46
53750,South Dakota,57420,46
50870,South Dakota,57442,46
52829,South Dakota,57014,46
71250,South Dakota,57021,46
42101,South Dakota,57073,46
70625,South Dakota,57218,46
52206,South Dakota,57237,46
69583,South Dakota,57241,46
49236,South Dakota,57217,46
77841,South Dakota,57541,46
51549,South Dakota,57601,46
51306,South Dakota,57754,46
53600,South Dakota,57646,46
56250,South Dakota,57755,46
67083,South Dakota,57242,46
66667,South Dakota,57245,46
67273,South Dakota,57246,46
56250,South Dakota,57264,46
56964,South Dakota,57278,46
40000,South Dakota,57322,46
48750,South Dakota,57349,46
60179,South Dakota,57370,46
59375,South Dakota,57455,46
59375,South Dakota,57544,46
65625,South Dakota,57649,46
58056,South Dakota,57724,46
-666666666,South Dakota,57794,46
91500,South Dakota,57005,46
55603,South Dakota,57359,46
110972,South Dakota,57427,46
60750,South Dakota,57448,46
61250,South Dakota,57522,46
66696,South Dakota,57269,46
-666666666,South Dakota,57117,46
-666666666,South Dakota,57197,46
48125,South Dakota,57429,46
35898,South Dakota,57439,46
-666666666,South Dakota,57630,46
14643,South Dakota,57639,46
-666666666,South Dakota,57741,46
-666666666,South Dakota,57776,46
-666666666,South Dakota,57782,46
34286,South Dakota,57236,46
73889,South Dakota,57016,46
57344,South Dakota,57054,46
76398,South Dakota,57110,46
39375,South Dakota,57270,46
67500,South Dakota,57276,46
67250,South Dakota,57312,46
54306,South Dakota,57323,46
64926,South Dakota,57328,46
68125,South Dakota,57332,46
45313,South Dakota,57335,46
55833,South Dakota,57342,46
47750,South Dakota,57344,46
73750,South Dakota,57348,46
-666666666,South Dakota,57358,46
38214,South Dakota,57361,46
51944,South Dakota,57385,46
73750,South Dakota,57422,46
48958,South Dakota,57468,46
68750,South Dakota,57457,46
72813,South Dakota,57470,46
51563,South Dakota,57528,46
42500,South Dakota,57538,46
-666666666,South Dakota,57563,46
18350,South Dakota,57570,46
24444,South Dakota,57577,46
47500,South Dakota,57623,46
62885,South Dakota,57632,46
42344,South Dakota,57641,46
53333,South Dakota,57656,46
-666666666,South Dakota,57661,46
35500,South Dakota,57714,46
73750,South Dakota,57718,46
62500,South Dakota,57720,46
49127,South Dakota,57732,46
67847,South Dakota,57745,46
-666666666,South Dakota,57758,46
62419,South Dakota,57760,46
82854,South Dakota,57779,46
-666666666,South Dakota,57027,46
55078,South Dakota,57219,46
53750,South Dakota,57233,46
69000,South Dakota,57235,46
71089,South Dakota,57238,46
-666666666,South Dakota,57247,46
73125,South Dakota,57251,46
47188,South Dakota,57346,46
51458,South Dakota,57279,46
56417,South Dakota,57311,46
48684,South Dakota,57317,46
74063,South Dakota,57324,46
55694,South Dakota,57355,46
64107,South Dakota,57374,46
58854,South Dakota,57375,46
61583,South Dakota,57381,46
-666666666,South Dakota,57426,46
78382,South Dakota,57432,46
38438,South Dakota,57437,46
62212,South Dakota,57449,46
62222,South Dakota,57467,46
65100,South Dakota,57501,46
71579,South Dakota,57532,46
38625,South Dakota,57543,46
45000,South Dakota,57559,46
72837,South Dakota,57568,46
57758,South Dakota,57580,46
86458,South Dakota,57640,46
48250,South Dakota,57648,46
73550,South Dakota,57702,46
-666666666,South Dakota,57750,46
83411,South Dakota,57032,46
74306,South Dakota,57053,46
83625,South Dakota,57057,46
33750,South Dakota,57061,46
86714,South Dakota,57064,46
61756,South Dakota,57103,46
64328,South Dakota,57106,46
76970,South Dakota,57220,46
54479,South Dakota,57227,46
59375,South Dakota,57232,46
75850,South Dakota,57243,46
48750,South Dakota,57263,46
54219,South Dakota,57266,46
63542,South Dakota,57271,46
75455,South Dakota,57272,46
63606,South Dakota,57314,46
95714,South Dakota,57020,46
67803,South Dakota,57026,46
56277,South Dakota,57028,46
57237,South Dakota,57029,46
70938,South Dakota,57031,46
53750,South Dakota,57047,46
49659,South Dakota,57066,46
77404,South Dakota,57067,46
76705,South Dakota,57068,46
83750,South Dakota,57075,46
55605,South Dakota,57078,46
54575,South Dakota,57201,46
44318,South Dakota,57273,46
43571,South Dakota,57274,46
54911,South Dakota,57313,46
63750,South Dakota,57321,46
49405,South Dakota,57330,46
74479,South Dakota,57331,46
63523,South Dakota,57334,46
61083,South Dakota,57353,46
44018,South Dakota,57356,46
54167,South Dakota,57363,46
-666666666,South Dakota,57364,46
65000,South Dakota,57367,46
46875,South Dakota,57382,46
66250,South Dakota,57383,46
54605,South Dakota,57446,46
42292,South Dakota,57452,46
37833,South Dakota,57651,46
68125,South Dakota,57631,46
75417,South Dakota,57633,46
-666666666,South Dakota,57650,46
45483,South Dakota,57701,46
67019,South Dakota,57716,46
56250,South Dakota,57722,46
33490,South Dakota,57752,46
26603,South Dakota,57762,46
43438,South Dakota,57256,46
59883,South Dakota,57042,46
76458,South Dakota,57035,46
66346,South Dakota,57037,46
110417,South Dakota,57041,46
76284,South Dakota,57046,46
57031,South Dakota,57763,46
50250,South Dakota,57767,46
68348,South Dakota,57769,46
43333,South Dakota,57770,46
19750,South Dakota,57772,46
72173,South Dakota,57030,46
49125,South Dakota,57466,46
65625,South Dakota,57472,46
62708,South Dakota,57481,46
43000,South Dakota,57523,46
79306,South Dakota,57537,46
48611,South Dakota,57569,46
37778,South Dakota,57576,46
48194,South Dakota,57634,46
51929,South Dakota,57638,46
22188,South Dakota,57658,46
74167,South Dakota,57660,46
62103,South Dakota,57703,46
50496,South Dakota,57706,46
46620,South Dakota,57717,46
78750,South Dakota,57744,46
